2457292.5467322045 -0.0034492934 0
2457292.5473571802 -0.0061152626 0
2457292.5479705827 -0.0100540070 0
2457292.5485955584 0.0020617121 0
2457292.5492205340 -0.0050633791 0
2457292.5498455097 -0.0095706629 0
2457292.5504589123 -0.0073871856 0
2457292.5510838879 -0.0049999798 0
2457292.5517088636 -0.0150282774 0
2457292.5523222657 -0.0132823532 0
2457292.5529472418 -0.0066753541 0
2457292.5535722175 -0.0070574925 0
2457292.5541971931 -0.0046736681 0
2457292.5548105952 -0.0001779968 0
2457292.5554355709 -0.0009180892 0
2457292.5560489730 -0.0009910872 0
2457292.5566739491 -0.0055541267 0
2457292.5572989248 -0.0038162125 0
2457292.5579239004 -0.0075001158 0
2457292.5585373025 -0.0080925354 0
2457292.5591622782 -0.0118000177 0
2457292.5597872543 -0.0138027830 0
2457292.5604122300 -0.0116851083 0
2457292.5610372056 -0.0131300956 0
2457292.5616506077 -0.0096312038 0
2457292.5622755834 -0.0097655416 0
2457292.5629005590 -0.0104424040 0
2457292.5635139612 -0.0053198366 0
2457292.5641389373 0.0125666067 0
2457292.5647639129 0.0183178114 0
2457292.5653888886 0.0397820362 0
2457292.5660138642 0.0697608068 0
2457292.5666272664 -0.0031191231 0
2457292.5672522420 -0.0059150470 0
2457292.5678772177 0.0006101250 0
2457292.5685021933 -0.0024042545 0
2457292.5691155954 0.0010625780 0
2457292.5697405711 -0.0096439211 0
2457292.5703655472 -0.0135513525 0
2457292.5709905229 -0.0004389230 0
2457292.5716154985 0.0331119485 0
2457292.5722289006 0.0409754600 0
2457292.5728538763 0.0719774862 0
2457292.5734788519 0.0522712516 0
2457292.5741038276 0.0005800592 0
2457292.5747172297 0.0257303666 0
2457292.5758398711 0.0195757020 0
2457292.5764648467 0.0053558083 0
2457292.5770898224 0.0006897101 0
2457292.5777147980 0.0063707926 0
2457292.5783282002 0.0235357480 0
2457292.5789531758 0.0011060259 0
2457292.5795781515 -0.0023066860 0
2457292.5802031271 0.0019573098 0
2457292.5808165292 -0.0060645224 0
2457292.5814415049 -0.0028634544 0
2457292.5820664805 -0.0109044037 0
2457292.5826914562 -0.0070203127 0
2457292.5833164318 -0.0165996867 0
2457292.5839298340 -0.0192860170 0
2457292.5845548096 -0.0180462787 0
2457292.5851797853 -0.0153797108 0
2457292.5857931874 -0.0049073622 0
2457292.5864181630 -0.0052684699 0
2457292.5870431387 0.0077426157 0
2457292.5876681143 -0.0009547326 0
2457292.5882930900 -0.0086570775 0
2457292.5889064921 -0.0061511524 0
2457292.5895314678 -0.0076792498 0
2457292.5901564434 -0.0082535682 0
2457292.5907814186 -0.0071205591 0
2457292.5913948207 -0.0057805361 0
2457292.5920197964 -0.0039614690 0
2457292.5926447720 -0.0084450472 0
2457292.5932697477 -0.0050431581 0
2457292.5938831498 -0.0041976061 0
2457292.5945081254 0.0106934903 0
2457292.5951331011 0.0026048036 0
2457292.5957580763 0.0006972184 0
2457292.5963714784 0.0015622106 0
2457292.5969964541 0.0001135173 0
2457292.5976214297 0.0028854359 0
2457292.5982348318 0.0082716805 0
2457292.5988598070 0.0010035428 0
2457292.5994847827 -0.0026080934 0
2457292.6001097583 -0.0018747016 0
2457292.6007231604 -0.0016754379 0
2457292.6013481361 -0.0022862041 0
2457292.6019731117 -0.0003841663 0
2457292.6025980869 0.0010510522 0
2457292.6032114890 0.0018773725 0
2457292.6038364647 0.0024246684 0
2457292.6044614404 0.0024048733 0
2457292.6050864155 0.0050382579 0
2457292.6056998177 0.0098654321 0
2457292.6063247933 0.0119016524 0
2457292.6069497690 0.0122926167 0
2457292.6075747442 0.0152132216 0
2457292.6081997198 0.0169230302 0
2457292.6088131219 0.0232508918 0
2457292.6094380976 0.0206291897 0
2457292.6100630728 0.0262303957 0
2457292.6106880484 0.0226504447 0
2457292.6113014505 0.0257289814 0
2457292.6119264257 0.0263259223 0
2457292.6125514014 0.0302119705 0
2457292.6131763770 0.0352323558 0
2457292.6137897787 0.0367244350 0
2457292.6144147543 0.0443065218 0
2457292.6150397300 0.0443958790 0
2457292.6156647056 0.0457742914 0
2457292.6162781073 0.0496684460 0
2457292.6169030829 0.0566698539 0
2457292.6175280581 0.0540622750 0
2457292.6181414602 0.0093332856 0
2457292.6187664359 0.0087766486 0
2457292.6193914111 0.0056397441 0
2457292.6200163867 0.0074100687 0
2457292.6206297884 0.0083596534 0
2457292.6212547640 0.0095951906 0
2457292.6218797397 0.0128688255 0
2457292.6225047149 0.0180192219 0
2457292.6231296905 0.0170384986 0
2457292.6237430922 0.0142367017 0
2457292.6243680678 0.0237819208 0
2457292.6249930435 0.0117303561 0
2457292.6256180187 0.0129248726 0
2457292.6262314208 0.0131490893 0
2457292.6268563960 0.0107055988 0
2457292.6274813716 0.0191177822 0
2457292.6281063473 0.0253345512 0
2457292.6287197489 0.0201636820 0
2457292.6293447246 0.0191467836 0
2457292.6299696998 0.0126444140 0
2457292.6305946754 0.0149929543 0
2457292.6312196506 0.0135555943 0
2457292.6318330527 0.0167094497 0
2457292.6324580279 0.0158440699 0
2457292.6330830036 0.0199545718 0
2457292.6337079788 0.0302843419 0
2457292.6343213809 0.0334469900 0
2457292.6349463561 0.0195517130 0
2457292.6355713317 0.0230008537 0
2457292.6361963069 0.0167329484 0
2457292.6368097086 0.0191072459 0
2457292.6374346842 0.0273431491 0
2457292.6380596594 0.0207460873 0
2457292.6386846351 0.0245121321 0
2457292.6392980367 0.0429659806 0
2457292.6399230123 0.0385854131 0
2457292.6405479875 0.0327652588 0
2457292.6411729632 0.0349125635 0
2457292.6417979384 0.0241424702 0
2457292.6424113400 0.0215438587 0
2457292.6430363157 0.0120582158 0
2457292.6436612909 0.0182031119 0
2457292.6442862665 0.0157181019 0
2457292.6448996682 0.0083110541 0
2457292.6455246434 0.0143990220 0
2457292.6461496190 0.0097926483 0
2457292.6467630207 0.0126565041 0
2457292.6473879959 0.0112215446 0
2457292.6480129715 0.0086069729 0
2457292.6486379467 0.0085278661 0
2457292.6492629219 0.0094314663 0
2457292.6498878975 0.0098436972 0
2457292.6505012992 0.0091390471 0
2457292.6511262744 0.0137960083 0
2457292.6517396760 0.0115308747 0
2457292.6523646517 0.0099051816 0
2457292.6529896269 0.0112000748 0
2457292.6536146021 0.0169615310 0
2457292.6542280042 0.0099946907 0
2457292.6548529794 0.0075326102 0
2457292.6554779545 0.0131635252 0
2457292.6561029302 0.0157723806 0
2457292.6567279054 0.0152191600 0
2457292.6573413070 0.0091757411 0
2457292.6579662822 0.0124146022 0
2457292.6585912579 0.0181039499 0
2457292.6592046595 0.0166480875 0
2457292.6598296347 0.0060982756 0
2457292.6604546099 0.0207445525 0
2457292.6610795851 0.0134698118 0
2457292.6617045607 0.0039198131 0
2457292.6623179624 0.0018746430 0
2457292.6629429376 -0.0007228391 0
2457292.6635679128 0.0004226291 0
2457292.6641928880 -0.0001135173 0
2457292.6648062896 -0.0049486943 0
2457292.6654312653 -0.0038374365 0
2457292.6660562404 -0.0018597469 0
2457292.6666696421 0.0095138983 0
2457292.6672946173 -0.0002343876 0
2457292.6679195925 0.0032907534 0
2457292.6685445677 -0.0158860757 0
2457292.6691579693 -0.0173931485 0
2457292.6697829450 -0.0216834617 0
2457292.6704079201 -0.0201482783 0
2457292.6710328953 -0.0050475633 0
2457292.6716462970 -0.0094291289 0
2457292.6722712722 -0.0075069072 0
2457292.6728962474 -0.0148718023 0
2457292.6735096490 -0.0134959347 0
2457292.6741346242 -0.0079340816 0
2457292.6747595994 -0.0238771035 0
2457292.6753845746 -0.0233278152 0
2457292.6760095502 -0.0246165048 0
2457292.6766229519 -0.0271377064 0
2457292.6772479271 -0.0280220448 0
2457292.6778729022 -0.0279433673 0
2457292.6784978774 -0.0237612357 0
2457292.6791112791 -0.0265980792 0
2457292.6797362543 -0.0259465340 0
2457292.6803612295 -0.0277329592 0
2457292.6809862047 -0.0244177201 0
2457292.6816111798 -0.0217181435 0
2457292.6822245815 -0.0172589122 0
2457292.6828495567 -0.0260373910 0
2457292.6834745319 -0.0251443892 0
2457292.6840995071 -0.0240139415 0
2457292.6847129087 -0.0233750815 0
2457292.6853378839 -0.0150974999 0
2457292.6859628591 -0.0143869459 0
2457292.6865762607 -0.0152019145 0
2457292.6872012359 -0.0131029173 0
2457292.6878262106 -0.0201546813 0
2457292.6884511858 -0.0256944968 0
2457292.6890645875 -0.0276207478 0
2457292.6896895627 -0.0221758680 0
2457292.6903145378 -0.0247918443 0
2457292.6909395130 -0.0206291575 0
2457292.6915644882 -0.0224564923 0
2457292.6921778899 -0.0204288840 0
2457292.6928028651 -0.0169266619 0
2457292.6934278402 -0.0138969982 0
2457292.6940528154 -0.0152985905 0
2457292.6946662166 -0.0026524739 0
2457292.6952911918 -0.0105511375 0
2457292.6959161670 -0.0153052451 0
2457292.6965411422 -0.0130005065 0
2457292.6971661174 -0.0115179282 0
2457292.6977795190 -0.0139854992 0
2457292.6984044942 -0.0114976895 0
2457292.6990294689 -0.0143979295 0
2457292.6996544441 -0.0165816924 0
2457292.7002678458 -0.0175066830 0
2457292.7008928210 -0.0146881099 0
2457292.7015177961 -0.0196968187 0
2457292.7021427713 -0.0207567171 0
2457292.7027561725 -0.0168098242 0
2457292.7033811477 -0.0196937888 0
2457292.7040061229 -0.0156731549 0
