2458416.452213       0.011485       0.000000
2458416.454783       0.014920       0.000000
2458416.457354       0.015145       0.000000
2458416.459925       0.005779       0.000000
2458416.462496       0.006438       0.000000
2458416.465066       0.007539       0.000000
2458416.467638       0.004495       0.000000
2458416.470208       0.002972       0.000000
2458416.472779       0.006350       0.000000
2458416.475350       0.007584       0.000000
2458416.477920       0.006560       0.000000
2458416.483062       -0.000748       0.000000
2458416.485632       0.003215       0.000000
2458416.488203       0.001993       0.000000
2458416.490774       -0.006902       0.000000
2458416.493344       -0.001469       0.000000
2458416.495915       0.004522       0.000000
2458416.498486       -0.002663       0.000000
2458416.501057       -0.003217       0.000000
2458416.503627       -0.003809       0.000000
2458416.506198       0.002777       0.000000
2458416.508769       0.003178       0.000000
2458416.516011       0.013937       0.000000
2458416.518582       0.002681       0.000000
2458416.521152       0.004472       0.000000
2458416.523723       0.006722       0.000000
2458416.526294       0.006876       0.000000
2458416.528864       0.007161       0.000000
2458416.531435       0.010225       0.000000
2458416.534006       0.004440       0.000000
2458416.536576       0.003757       0.000000
2458416.539147       0.004770       0.000000
2458416.541717       0.000500       0.000000
2458416.544288       0.003246       0.000000
2458416.546859       -0.001867       0.000000
2458416.549429       -0.005092       0.000000
2458416.552000       -0.005308       0.000000
2458416.554570       -0.007190       0.000000
2458416.557141       -0.009859       0.000000
2458416.559712       -0.005161       0.000000
2458416.562282       0.003005       0.000000
2458416.564853       -0.000783       0.000000
2458416.567424       -0.004330       0.000000
2458416.569994       -0.004992       0.000000
2458416.572565       0.001226       0.000000
2458416.575136       -0.002826       0.000000
2458416.577706       -0.005412       0.000000
2458416.580277       -0.002872       0.000000
2458416.582847       0.002318       0.000000
2458416.585418       0.009660       0.000000
2458416.587989       0.012526       0.000000
2458416.590560       0.017782       0.000000
2458416.593131       0.008959       0.000000
2458416.595702       -0.001358       0.000000
2458416.598272       0.010488       0.000000
2458416.600843       0.008957       0.000000
2458416.603413       0.006566       0.000000
2458416.605984       0.006192       0.000000
2458416.608555       0.010852       0.000000
2458416.611125       0.016911       0.000000
2458416.613696       0.009034       0.000000
2458416.616266       -0.000701       0.000000
2458416.618837       -0.005418       0.000000
2458416.621409       -0.006192       0.000000
2458416.623980       -0.000500       0.000000
2458416.626550       0.002648       0.000000
2458416.629121       -0.001885       0.000000
2458416.631691       -0.005582       0.000000
2458416.634262       -0.008561       0.000000
2458416.636833       -0.004506       0.000000
2458416.639403       -0.006061       0.000000
2458416.641974       -0.001845       0.000000
2458416.644544       -0.002473       0.000000
2458416.647115       -0.004507       0.000000
2458416.649686       -0.010143       0.000000
2458416.652256       0.000775       0.000000
2458416.654827       -0.001343       0.000000
2458416.657398       0.002616       0.000000
2458416.662539       -0.002074       0.000000
2458416.665109       -0.002506       0.000000
2458416.667680       -0.002887       0.000000
2458416.670251       -0.003922       0.000000
2458416.672821       0.001721       0.000000
2458416.675392       0.003397       0.000000
2458416.677962       -0.006676       0.000000
2458416.680533       -0.002680       0.000000
2458416.683104       -0.003027       0.000000
2458416.685674       0.004376       0.000000
2458416.688246       -0.004521       0.000000
2458416.695186       -0.011255       0.000000
2458416.697756       -0.010531       0.000000
2458416.700327       -0.010657       0.000000
2458416.702897       -0.011363       0.000000
2458416.705468       -0.001938       0.000000
2458416.708039       -0.017399       0.000000
2458416.710609       -0.020452       0.000000
2458416.713180       -0.009865       0.000000
2458416.719051       0.005056       0.000000
2458416.724192       -0.008883       0.000000
2458416.729334       0.002710       0.000000
2458416.731904       -0.001257       0.000000
2458416.734475       -0.014957       0.000000
2458423.662351       -0.012058       0.000000
2458423.663426       -0.009045       0.000000
2458423.667727       -0.001248       0.000000
2458423.668802       -0.001060       0.000000
2458423.675256       0.006555       0.000000
2458423.680632       -0.005295       0.000000
2458423.682784       0.006636       0.000000
2458423.686010       -0.011150       0.000000
2458423.687085       0.003599       0.000000
2458423.689235       0.001959       0.000000
2458423.690310       0.003011       0.000000
2458423.693533       0.002701       0.000000
2458423.696759       0.004255       0.000000
2458423.698910       0.001955       0.000000
2458423.701061       0.007122       0.000000
2458423.703210       0.000920       0.000000
2458423.704285       0.000658       0.000000
2458423.705360       -0.003690       0.000000
2458423.706435       -0.000046       0.000000
2458423.707510       0.005469       0.000000
2458423.708585       0.000535       0.000000
2458423.710736       -0.000044       0.000000
2458423.711812       0.001355       0.000000
2458423.712887       -0.001015       0.000000
2458423.715037       0.002955       0.000000
2458423.717188       0.000839       0.000000
2458423.718263       0.002654       0.000000
2458423.719339       -0.003018       0.000000
2458423.721489       0.003559       0.000000
2458423.723640       0.007636       0.000000
2458423.726866       0.010196       0.000000
2458423.729016       0.007758       0.000000
2458423.730090       0.005977       0.000000
2458423.733316       0.009104       0.000000
2458423.734391       0.002999       0.000000
2458423.735466       0.003402       0.000000
2458423.736541       0.000431       0.000000
2458423.737616       0.003831       0.000000
2458423.738691       0.007533       0.000000
2458423.740841       0.001503       0.000000
2458423.742991       0.009589       0.000000
2458423.749443       -0.044261       0.000000
2458423.750518       -0.038208       0.000000
2458423.753743       -0.042264       0.000000
2458423.755895       -0.016290       0.000000
2458423.758046       -0.006722       0.000000
2458423.759121       -0.006201       0.000000
2458423.760196       -0.016137       0.000000
2458423.762346       0.000743       0.000000
2458423.763421       -0.000592       0.000000
2458423.764495       0.004140       0.000000
2458423.765571       0.007540       0.000000
2458423.767721       0.005466       0.000000
2458423.769872       -0.010113       0.000000
2458423.770946       0.004337       0.000000
2458423.772021       -0.001893       0.000000
2458423.774172       -0.013545       0.000000
2458423.780624       0.010150       0.000000
2458423.781700       0.009432       0.000000
2458423.782775       0.012301       0.000000
2458423.783850       0.001263       0.000000
2458423.784925       0.004848       0.000000
2458423.789227       -0.002043       0.000000
2458423.790302       0.013628       0.000000
2458423.791377       -0.011863       0.000000
2458423.793527       0.001129       0.000000
2458423.796752       0.008426       0.000000
2458423.797827       0.010997       0.000000
2458423.799977       0.019157       0.000000
2458423.803203       -0.004226       0.000000
2458423.804278       -0.006345       0.000000
2458423.805354       0.016157       0.000000
2458423.808581       -0.001004       0.000000
2458423.811807       0.014342       0.000000
2458423.812882       0.010867       0.000000
2458423.813958       0.008940       0.000000
2458423.815033       -0.004394       0.000000
2458423.817183       0.009742       0.000000
2458423.819333       -0.012825       0.000000
2458423.820408       0.002222       0.000000
2458423.821483       0.013756       0.000000
2458423.822558       0.009489       0.000000
2458423.823633       0.016949       0.000000
2458423.824708       0.009258       0.000000
2458423.825783       0.012437       0.000000
2458423.826858       0.009704       0.000000
2458423.831161       0.014873       0.000000
2458423.835461       0.020499       0.000000
2458423.840838       0.019432       0.000000
2458423.841913       0.010671       0.000000
2458423.846214       0.004342       0.000000
2458423.849439       0.008631       0.000000
2458423.850514       0.004085       0.000000
2458423.852664       0.016362       0.000000
2458423.853740       0.010636       0.000000
2458423.856966       0.007400       0.000000
2458423.858041       0.010931       0.000000
2458423.859116       0.013095       0.000000
2458423.860192       0.012961       0.000000
2458423.862342       0.003576       0.000000
2458423.863417       0.008197       0.000000
2458423.868792       0.009470       0.000000
2458423.870942       0.026840       0.000000
2458423.872016       0.005552       0.000000
2458423.873093       0.006216       0.000000
2458423.874168       0.003524       0.000000
2458423.875243       0.009549       0.000000
2458423.876318       0.002161       0.000000
2458423.877393       0.006940       0.000000
2458423.880618       0.004463       0.000000
2458423.883844       0.000403       0.000000
2458423.884919       0.017209       0.000000
2458423.885994       -0.000325       0.000000
2458423.888144       -0.013087       0.000000
2458423.889219       -0.009377       0.000000
2458423.891368       0.003820       0.000000
2458423.892443       -0.015530       0.000000
2458423.893517       -0.039746       0.000000
2458423.894592       -0.008283       0.000000
2458423.896742       -0.055304       0.000000
2458423.897817       -0.023791       0.000000
2458423.899967       -0.001556       0.000000
2458423.901042       -0.017394       0.000000
2458423.904266       -0.002290       0.000000
2458423.906417       -0.020768       0.000000
2458423.907492       -0.008280       0.000000
2458423.910717       -0.005726       0.000000
2458423.915018       -0.006878       0.000000
2458423.916092       -0.020611       0.000000
2458423.918243       -0.009917       0.000000
2458423.920392       -0.011284       0.000000
2458423.922542       -0.024475       0.000000
2458423.923618       0.000147       0.000000
2458423.924692       -0.000010       0.000000
2458423.930066       0.000569       0.000000
2458423.932216       -0.001654       0.000000
2458423.933294       -0.012733       0.000000
2458423.934365       -0.016743       0.000000
2458423.939739       -0.046251       0.000000
2458423.941889       -0.018599       0.000000
2458423.947264       -0.018824       0.000000
2458423.950489       -0.025022       0.000000
2458423.951564       -0.006049       0.000000
2458423.952639       -0.030998       0.000000
2458423.953714       -0.038036       0.000000
2458423.954789       -0.036448       0.000000
2458423.955865       -0.053830       0.000000
2458423.960165       -0.011753       0.000000
2458423.962315       0.002638       0.000000
2458423.966614       -0.002872       0.000000
2458423.969838       -0.000778       0.000000
2458423.974139       -0.018220       0.000000
2458423.978441       -0.009498       0.000000
2458423.979516       0.005690       0.000000
2458423.983817       -0.031576       0.000000
2458423.985966       -0.014423       0.000000
2458423.987041       -0.007430       0.000000
2458423.990266       -0.029292       0.000000
2458423.993490       -0.007083       0.000000
2458423.994566       -0.014608       0.000000
2458424.001016       -0.027501       0.000000
2458424.005315       -0.008711       0.000000
2458424.010689       -0.035533       0.000000
2458424.013914       -0.009951       0.000000
2458424.014989       -0.004473       0.000000
2458424.016063       -0.021430       0.000000
2458424.662953       -0.014561       0.000000
2458424.664028       -0.008432       0.000000
2458424.666180       -0.006198       0.000000
2458424.667255       0.005180       0.000000
2458424.668330       -0.010336       0.000000
2458424.669405       -0.000000       0.000000
2458424.671556       -0.009765       0.000000
2458424.672632       0.006598       0.000000
2458424.673706       -0.001088       0.000000
2458424.674782       -0.015461       0.000000
2458424.676930       -0.014561       0.000000
2458424.679081       -0.007189       0.000000
2458424.680156       -0.003382       0.000000
2458424.681232       -0.008966       0.000000
2458424.682307       0.004315       0.000000
2458424.683382       -0.005462       0.000000
2458424.684457       -0.013671       0.000000
2458424.685533       -0.016103       0.000000
2458424.687684       -0.018390       0.000000
2458424.689834       -0.009949       0.000000
2458424.690910       -0.000794       0.000000
2458424.691986       0.000768       0.000000
2458424.694135       -0.006120       0.000000
2458424.697362       0.002713       0.000000
2458424.699512       -0.006073       0.000000
2458424.700587       0.007586       0.000000
2458424.701662       0.006822       0.000000
2458424.702737       0.002612       0.000000
2458424.703813       -0.002222       0.000000
2458424.704888       0.005808       0.000000
2458424.705963       0.009686       0.000000
2458424.707038       0.007032       0.000000
2458424.708113       0.002624       0.000000
2458424.710263       -0.008319       0.000000
2458424.711338       0.001276       0.000000
2458424.712413       0.004061       0.000000
2458424.714564       -0.003196       0.000000
2458424.715638       -0.000111       0.000000
2458424.716714       -0.002675       0.000000
2458424.718864       -0.008798       0.000000
2458424.722088       -0.013507       0.000000
2458424.723164       0.002652       0.000000
2458424.724239       -0.003281       0.000000
2458424.726389       -0.005154       0.000000
2458424.728537       0.002559       0.000000
2458424.733912       0.003852       0.000000
2458424.734987       -0.001657       0.000000
2458424.736062       -0.002359       0.000000
2458424.739289       -0.004853       0.000000
2458424.740365       -0.009373       0.000000
2458424.741440       -0.009791       0.000000
2458424.743590       0.001635       0.000000
2458424.745740       0.002486       0.000000
2458424.746815       -0.012558       0.000000
2458424.747890       0.004423       0.000000
2458424.750041       -0.004335       0.000000
2458424.751116       -0.005877       0.000000
2458424.752189       -0.000368       0.000000
2458424.753265       -0.006923       0.000000
2458424.755415       -0.010046       0.000000
2458424.756490       -0.002508       0.000000
2458424.757565       -0.000123       0.000000
2458424.758640       -0.014248       0.000000
2458424.762942       -0.009141       0.000000
2458424.765093       0.001295       0.000000
2458424.766168       0.006072       0.000000
2458424.767244       -0.000514       0.000000
2458424.770469       0.000128       0.000000
2458424.771543       -0.005244       0.000000
2458424.773692       -0.003695       0.000000
2458424.775842       -0.000189       0.000000
2458424.776917       -0.005402       0.000000
2458424.777992       -0.008044       0.000000
2458424.779068       -0.003897       0.000000
2458424.780143       -0.006440       0.000000
2458424.783367       -0.002940       0.000000
2458424.784442       0.007480       0.000000
2458424.785517       0.014955       0.000000
2458424.786592       0.009095       0.000000
2458424.787668       0.012699       0.000000
2458424.788743       0.014900       0.000000
2458424.789818       0.019581       0.000000
2458424.790893       0.009677       0.000000
2458424.794118       0.012893       0.000000
2458424.795193       0.013923       0.000000
2458424.796268       0.010884       0.000000
2458424.799493       0.022243       0.000000
2458424.800568       0.015415       0.000000
2458424.801644       0.006270       0.000000
2458424.802719       0.021201       0.000000
2458424.803793       0.012457       0.000000
2458424.804868       0.007146       0.000000
2458424.805944       0.011739       0.000000
2458424.807019       0.009802       0.000000
2458424.808094       0.008129       0.000000
2458424.810244       0.019752       0.000000
2458424.811319       0.016038       0.000000
2458424.813470       0.015598       0.000000
2458424.815619       0.005617       0.000000
2458424.818845       -0.011037       0.000000
2458424.819921       -0.003086       0.000000
2458424.820996       -0.006541       0.000000
2458424.822071       -0.003380       0.000000
2458424.823146       0.004120       0.000000
2458424.824221       -0.009740       0.000000
2458424.828521       -0.011833       0.000000
2458424.829595       0.005504       0.000000
2458424.830670       -0.009738       0.000000
2458424.831745       -0.005758       0.000000
2458424.833896       -0.004622       0.000000
2458424.836047       -0.008819       0.000000
2458424.838197       -0.011235       0.000000
2458424.839273       -0.003284       0.000000
2458424.840348       -0.005155       0.000000
2458424.841423       0.005449       0.000000
2458424.842497       -0.000191       0.000000
2458424.844648       -0.008583       0.000000
2458424.845723       0.007489       0.000000
2458424.848947       0.001213       0.000000
2458424.852173       -0.006801       0.000000
2458424.853248       0.003264       0.000000
2458424.854323       -0.011837       0.000000
2458424.856474       -0.001290       0.000000
2458424.857548       -0.000787       0.000000
2458424.861850       0.006376       0.000000
2458424.865075       0.004270       0.000000
2458424.867228       -0.007984       0.000000
2458424.869377       -0.000870       0.000000
2458424.871528       0.004355       0.000000
2458424.873677       0.007240       0.000000
2458424.877978       -0.004255       0.000000
2458424.880129       0.006315       0.000000
2458424.882279       0.004226       0.000000
2458424.883353       -0.001040       0.000000
2458424.884428       0.001053       0.000000
2458424.885503       0.002250       0.000000
2458424.887652       0.002132       0.000000
2458424.888728       0.000341       0.000000
2458424.897329       -0.006251       0.000000
2458424.898404       0.007194       0.000000
2458424.901629       -0.002221       0.000000
2458424.903778       -0.000750       0.000000
2458424.907002       0.003159       0.000000
2458424.909152       0.010737       0.000000
2458424.910227       -0.001061       0.000000
2458424.912378       0.013898       0.000000
2458424.913453       0.002777       0.000000
2458424.914528       0.010317       0.000000
2458424.915603       -0.002381       0.000000
2458424.917753       0.005632       0.000000
2458424.918828       -0.003622       0.000000
2458424.919903       0.007352       0.000000
2458424.920978       0.004034       0.000000
2458424.922052       -0.000391       0.000000
2458424.926352       -0.000176       0.000000
2458424.927427       0.005503       0.000000
2458424.930652       -0.000961       0.000000
2458424.931728       0.015102       0.000000
2458424.932802       0.001239       0.000000
2458424.933878       -0.000792       0.000000
2458424.934953       0.005113       0.000000
2458424.939253       0.001659       0.000000
2458424.940328       0.006103       0.000000
2458424.941403       0.000056       0.000000
2458424.942478       0.011099       0.000000
2458424.943552       0.006393       0.000000
2458424.944627       0.006212       0.000000
2458424.947853       0.007953       0.000000
2458424.948928       0.009229       0.000000
2458424.950003       0.002824       0.000000
2458424.951079       0.008540       0.000000
2458424.952154       0.005794       0.000000
2458424.953229       0.005531       0.000000
2458424.954303       0.006868       0.000000
2458424.955378       0.003252       0.000000
2458424.957529       0.005537       0.000000
2458424.958604       0.007890       0.000000
2458424.959679       0.007488       0.000000
2458424.960755       0.005566       0.000000
2458424.962905       -0.002432       0.000000
2458424.965053       0.013603       0.000000
2458424.966128       0.009649       0.000000
2458424.969354       0.009091       0.000000
2458424.970429       0.004786       0.000000
2458424.971503       0.016505       0.000000
2458424.974729       0.011744       0.000000
2458424.976879       0.011205       0.000000
2458424.980101       0.022673       0.000000
2458424.982251       0.012722       0.000000
2458424.984401       0.000825       0.000000
2458424.985476       0.010799       0.000000
2458424.986551       0.000242       0.000000
2458424.989775       -0.002299       0.000000
2458424.990850       0.007361       0.000000
2458424.993001       -0.005457       0.000000
2458424.995151       -0.046310       0.000000
2458424.996225       -0.075144       0.000000
2458424.998375       -0.037456       0.000000
2458424.999450       -0.022386       0.000000
2458425.000524       -0.010886       0.000000
2458425.001599       -0.025092       0.000000
2458425.002674       -0.007550       0.000000
2458425.003750       -0.000475       0.000000
2458425.004825       -0.004697       0.000000
2458425.006975       -0.007177       0.000000
2458425.008050       -0.007152       0.000000
2458425.009125       0.029308       0.000000
2458425.011274       0.016121       0.000000
2458425.012349       -0.003054       0.000000
2458425.014498       0.014200       0.000000
2458425.015573       0.004749       0.000000
2458425.016648       0.023580       0.000000
2458425.020949       0.034443       0.000000
2458425.024173       0.035346       0.000000
2458425.026323       0.021457       0.000000
2458425.029548       0.002423       0.000000
2458425.031698       0.029072       0.000000
