# times, airmass, fwhm, background, x_cen, y_cen
2458413.392370       1.631000       14.917000       1224.000000       1775.000000       1802.000000
2458413.396446       1.590000       11.725000       1703.000000       1774.000000       1802.000000
2458413.401618       1.541000       11.519000       1679.000000       1774.000000       1802.000000
2458413.404189       1.519000       11.115000       1659.000000       1775.000000       1802.000000
2458413.406760       1.497000       9.914000       1656.000000       1774.000000       1803.000000
2458413.409335       1.476000       12.490000       1645.000000       1774.000000       1802.000000
2458413.411905       1.456000       10.253000       1631.000000       1774.000000       1803.000000
2458413.414476       1.437000       13.815000       1631.000000       1774.000000       1802.000000
2458413.417047       1.418000       12.125000       1628.000000       1774.000000       1802.000000
2458413.419617       1.400000       9.271000       1615.000000       1774.000000       1802.000000
2458413.422188       1.383000       10.774000       1601.000000       1775.000000       1802.000000
2458413.424759       1.367000       10.145000       1584.000000       1774.000000       1803.000000
2458413.427329       1.351000       11.902000       1580.000000       1774.000000       1803.000000
2458413.429900       1.336000       10.738000       1571.000000       1775.000000       1803.000000
2458413.432470       1.322000       11.363000       1571.000000       1774.000000       1803.000000
2458413.435041       1.308000       9.535000       1561.000000       1775.000000       1802.000000
2458413.437612       1.294000       9.612000       1561.000000       1775.000000       1802.000000
2458413.440182       1.281000       11.496000       1562.000000       1774.000000       1802.000000
2458413.442753       1.269000       10.464000       1557.000000       1775.000000       1802.000000
2458413.445324       1.257000       11.248000       1538.000000       1775.000000       1803.000000
2458413.447894       1.246000       11.543000       1524.000000       1775.000000       1802.000000
2458413.450465       1.235000       12.153000       1520.000000       1775.000000       1802.000000
2458413.453036       1.224000       11.779000       1517.000000       1774.000000       1802.000000
2458413.455607       1.214000       11.508000       1503.000000       1775.000000       1802.000000
2458413.458177       1.204000       9.719000       1499.000000       1775.000000       1801.000000
2458413.460748       1.195000       9.232000       1490.000000       1775.000000       1802.000000
2458413.463319       1.186000       11.317000       1488.000000       1776.000000       1802.000000
2458413.465889       1.177000       10.349000       1487.000000       1775.000000       1802.000000
2458413.468460       1.169000       11.140000       1474.000000       1775.000000       1802.000000
2458413.471032       1.161000       10.436000       1485.000000       1775.000000       1802.000000
2458413.473602       1.153000       9.872000       1482.000000       1775.000000       1802.000000
2458413.476173       1.146000       9.675000       1477.000000       1775.000000       1801.000000
2458413.478743       1.139000       9.537000       1462.000000       1776.000000       1801.000000
2458413.481314       1.133000       9.411000       1441.000000       1775.000000       1801.000000
2458413.483885       1.126000       11.126000       1441.000000       1776.000000       1801.000000
2458413.486455       1.120000       10.237000       1436.000000       1775.000000       1801.000000
2458413.489026       1.115000       10.740000       1431.000000       1776.000000       1801.000000
2458413.491597       1.109000       10.547000       1431.000000       1776.000000       1801.000000
2458413.494167       1.104000       9.400000       1438.000000       1776.000000       1801.000000
2458413.496738       1.099000       9.088000       1445.000000       1776.000000       1800.000000
2458413.499309       1.095000       10.618000       1444.000000       1776.000000       1800.000000
2458413.501880       1.090000       10.130000       1455.000000       1777.000000       1801.000000
2458413.504451       1.086000       9.765000       1449.000000       1777.000000       1800.000000
2458413.507021       1.082000       8.059000       1464.000000       1777.000000       1801.000000
2458413.509592       1.079000       10.470000       1473.000000       1777.000000       1801.000000
2458413.512163       1.075000       10.768000       1465.000000       1778.000000       1800.000000
2458413.514733       1.072000       11.748000       1456.000000       1777.000000       1800.000000
2458413.517304       1.069000       11.258000       1454.000000       1778.000000       1800.000000
2458413.519876       1.067000       7.977000       1457.000000       1778.000000       1800.000000
2458413.522447       1.064000       9.748000       1453.000000       1778.000000       1800.000000
2458413.525017       1.062000       10.945000       1449.000000       1779.000000       1800.000000
2458413.527588       1.060000       10.377000       1439.000000       1778.000000       1800.000000
2458413.530158       1.058000       10.783000       1450.000000       1779.000000       1801.000000
2458413.532729       1.057000       10.374000       1476.000000       1779.000000       1800.000000
2458413.535300       1.056000       11.690000       1491.000000       1779.000000       1799.000000
2458413.537870       1.055000       10.623000       1498.000000       1779.000000       1800.000000
2458413.540441       1.054000       9.332000       1500.000000       1779.000000       1800.000000
2458413.543012       1.053000       11.411000       1513.000000       1779.000000       1800.000000
2458413.545582       1.053000       9.622000       1554.000000       1780.000000       1800.000000
2458413.548153       1.053000       10.544000       2230.000000       1779.000000       1801.000000
2458413.550724       1.053000       7.666000       1466.000000       1780.000000       1800.000000
2458413.553295       1.053000       12.212000       1916.000000       1780.000000       1800.000000
2458413.555866       1.054000       10.526000       2794.000000       1780.000000       1798.000000
2458413.561007       1.055000       23.320000       4416.000000       1780.000000       1799.000000
2458413.563578       1.056000       14.864000       3562.000000       1781.000000       1799.000000
2458413.571291       1.061000       44.394000       6075.000000       1782.000000       1802.000000
2458413.573861       1.063000       8.089000       3386.000000       1782.000000       1800.000000
2458413.576432       1.065000       9.577000       2780.000000       1782.000000       1797.000000
2458413.579003       1.068000       10.632000       1946.000000       1783.000000       1798.000000
2458413.581573       1.071000       10.425000       1495.000000       1783.000000       1799.000000
2458413.584144       1.074000       10.322000       1423.000000       1784.000000       1799.000000
2458413.586714       1.077000       9.800000       1447.000000       1784.000000       1800.000000
2458413.589285       1.080000       11.053000       1449.000000       1784.000000       1799.000000
2458413.591856       1.084000       10.522000       1475.000000       1784.000000       1799.000000
2458413.594426       1.088000       11.587000       1527.000000       1784.000000       1798.000000
2458413.596997       1.092000       9.420000       2085.000000       1785.000000       1797.000000
2458413.599569       1.097000       9.589000       1634.000000       1785.000000       1798.000000
2458413.602139       1.101000       9.108000       1757.000000       1785.000000       1799.000000
2458413.604710       1.106000       8.929000       1578.000000       1785.000000       1799.000000
